id,title,year,description,genres,rating,num_votes,adult
222216,Special ID,2013,A career-long undercover Hong Kong cop is sent to Mainland China when his former protégé becomes the primary suspect in a murder.,"['Drama', 'Action', 'Crime']",5.969,180,True
246196,Rape Zombie: Lust of the Dead 3,2013,The zombies that arose after the nuclear outbreak are still high in numbers. The group of girls have lost some of their comrades and are fighting off the horny zombies to stay alive themselves. Can they stop the plague for once and for all?,"['Horror', 'Comedy']",6.226,104,True
225086,Aura: Koga Maryuin's Last War,2013,"Satou Ichirou once called himself 'Maryuuin Kouga' and behaved as if he were a hero in a fantasy world. His strange behavior caused his classmates to bully him and he left the school. At his new school, he tries to behave like a normal boy, but one day he meets a girl who cosplays with a blue cape. She calls herself ""a researcher traveling from the outer world to search for the 'Dragon Terminal'"". At first, Ichirou rejects the girl, Satou Ryouko, because her behavior reminds him of his embarrassing past, but he changes his mind after seeing her getting bullied. In order to bring Ryouko back to real life, Ichirou accepts her and his past and begins the final battle as Maryuuin Kouga.","['Animation', 'Comedy', 'Drama', 'Fantasy', 'Romance']",6.6,50,False
129670,Nebraska,2013,"An aging, booze-addled father takes a trip from Montana to Nebraska with his estranged son in order to claim what he believes to be a million-dollar sweepstakes prize.","['Drama', 'Adventure']",7.449,1903,False
172803,Hours,2013,A father struggles to keep his infant daughter alive in the wake of Hurricane Katrina.,"['Drama', 'Thriller']",6.593,790,True
261903,Real Gangsters,2013,"Real Gangsters tells the story of the Lo Giacamo family, one of the most successful crime syndicates in New York City. Run by cousins Vincent Lo Giacamo and Jack Lo Giacamo, Real Gangsters shows how these two men maintain control of their dangerous extended family and volatile business ventures by very different means.","['Drama', 'Crime']",2.8,8,True
242454,The Suspect,2013,"Betrayed and on the run, a former North Korean agent tries to seek revenge on the man who killed his wife, find his missing daughter, and uncover the secrets hidden inside the eyeglasses of a dead man.","['Action', 'Thriller']",6.9,207,True
197759,"Bonitinha, Mas Ordinária",2013,"Edgard works as a subordinate in the company of millionaire Werneck  and is in love with Ritinha, a simple woman who works as a teacher to support her mother and her three sisters. One day, Peixoto, Werneck's son-in-law, makes him a proposal to marry Maria, the boss's daughter. The reason is that Maria was abused and now is being forced to marry by her family. Edgard hesitates first but accepts the offer. From then on he enters into a great doubt: should he deposit the check and marry Maria or stay with Ritinha, his great love?",['Drama'],4.6,21,False
208036,Ramaiya Vastavaiya,2013,A wealthy NRI falls hard for a country girl during a visit to his homeland.,"['Romance', 'Action', 'Comedy']",6.2,42,False
242452,The Attorney,2013,"Song Woo-seok is a lawyer with no clients. When his friend's son is falsely accused of a crime and tortured, he takes up the case and the course of his life changes for good.","['History', 'Drama']",7.8,223,False
212161,Code Geass: Akito the Exiled 2: The Wyvern Divided,2013,"The war between Euro Britannia and the European Union  continues. New orders are given to the W-0 Unit. To land in the middle of the enemy territory as a diversion.  The pilots of the W-0 Unit consist only of the commanding officer, Leila, the only surviving Japanese from their last battle, Akito, and the three that escaped from the Eleven ghettos and lived in the underworld, Ryou, Yukiya, and Ayano. With everyone holding their respective expectations, the operation moves forward.  On the other side in Euro Britannia, Shin, who made his benefactor commit suicide with the mysterious power of “Geass”, is appointed the leader of the Knights of St. Michael. As Shin steadily advances for the sake of his own ambition, he and his subordinates in the Ashura squad are given orders to deploy.  The one that lives in order to fight, and the one that fights in order to live.","['Action', 'Animation', 'Science Fiction']",6.313,67,False
126277,American Mary,2013,A young medical student struggling to pay tuition is drawn into the shady world of underground body-modification.,"['Horror', 'Thriller']",6.289,593,True
44977,Dhoom 3,2013,"To avenge his father's death, a circus entertainer trained in magic and acrobatics robs banks to take down a corrupt bank owner. Two cops from Mumbai are assigned to the case.","['Action', 'Crime']",6.015,306,True
217923,Young Detective Dee: Rise of the Sea Dragon,2013,"Young Dee Renjie arrives in the empire's capital to join the Supreme Court as police judge of his region. He wants to become a prosecutor. Empress Wu, who is at the beginning of her reign, has commissioned the fierce detective Yuchi to investigate a sea monster that stalks the city at night and makes it unsafe.","['Action', 'Crime', 'Fantasy', 'Adventure']",6.3,295,True
157834,The Zero Theorem,2013,"A computer hacker's goal to discover the reason for human existence continually finds his work interrupted thanks to the Management; this time, they send a teenager and lusty love interest to distract him.","['Drama', 'Fantasy', 'Science Fiction']",6.082,1329,False
77951,Walking with Dinosaurs,2013,"In a time when dinosaurs rule the Earth, the smallest dinosaur of the herd, a playful Pachyrhinosaurus named Patchi, embarks on the biggest adventure of his life. As he tries to find his place in a spectacular world filled with fun-loving friends and a few dangerous foes, Patchi will discover the courage he needs to become the leader of the herd and a hero for the ages.","['Animation', 'Family', 'Adventure']",6.215,518,False
240206,Touchless,2013,"Jolana (18) is an object of her step-father's desire. She is unable to cope, especially when her own mother turns a blind eye. Those events are heavily paid for when she finds herself working in a brothel. Her inability to cope raise a question: What is it she actually wants? Are her dreams of escaping really better than the reality she finds herself in?",['Drama'],3.6,14,False
127517,Disconnect,2013,"A hard-working lawyer, attached to his cell phone, can't find the time to communicate with his family. An estranged couple uses the internet as a means to escape from their lifeless marriage. A widowed ex-cop struggles to raise a mischievous son who cyber-bullies a classmate. An ambitious journalist sees a career-making story in a teen that performs on an adult-only site. They are strangers, neighbors and colleagues and their stories collide as ordinary people struggling to connect in today's wired world.","['Drama', 'Thriller']",7.068,1216,True
189715,Jan Dara: The Finale,2013,"As a grown up, Jan recounts the abuse he experienced as a young boy at the hands of his sadistic father, Luang Wissanandacha. He decides to seek revenge and depose him.","['Drama', 'Romance']",5.654,26,False
199534,Wolf Creek 2,2013,"Lured by the promise of an Australian holiday, backpackers Rutger, Katarina and Paul visit the notorious Wolf Creek Crater.  Their dream Outback adventure soon becomes a horrific reality when they encounter the site's most infamous local, the last man any traveller to the region ever wants to meet—Mick Taylor.  As the backpackers flee, Mick pursues them on an epic white knuckled rampage across hostile wasteland.","['Horror', 'Thriller']",6.398,719,True
214553,"Love, Chunibyo & Other Delusions! Rikka Version",2013,"Summary of the first season of the show, as seen from Rikka's perspective with new elements.","['Comedy', 'Animation', 'Drama', 'Romance']",7.228,90,False
158999,Blackfish,2013,"Notorious killer whale Tilikum is responsible for the deaths of three individuals, including a top killer whale trainer. Blackfish shows the sometimes devastating consequences of keeping such intelligent and sentient creatures in captivity.",['Documentary'],7.838,1187,False
200112,Puppylove,2013,"When a free-spirited girl befriends a young teenager, they leave childhood behind to embrace a dangerous world of clubbing and sex with strange men.","['Romance', 'Drama']",5.716,51,False
